交叉/综合/新兴	TOCE	ACM Transactions on Computing Education	Journal	C	ACM	https://dblp.org/db/journals/jeric/index.html
交叉/综合/新兴	FITEE	Frontiers of Information Technology & Electronic Engineering	Journal	C	Springer	https://dblp.org/db/journals/jzusc/index.html
人工智能	TACL	Transactions of the Association for Computational Linguistics	Journal	B	The Association for Computational Linguistics	https://dblp.org/db/journals/tacl/index.html
人工智能	TALLIP	ACM Transactions on Asian and Low-Resource Language Information Processing	Journal	C	ACM	http://dblp.uni-trier.de/db/journals/talip/
计算机科学理论	JSL	The Journal of Symbolic Logic	Journal	C	Association for Symbolic Logic	http://dblp.uni-trier.de/db/journals/jsyml/
计算机科学理论	LMCS	Logical Methods in Computer Science	Journal	C	LMCS	http://dblp.uni-trier.de/db/journals/lmcs/
数据库/数据挖掘/内容检索	IR	Information Retrieval Journal	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/ir/
数据库/数据挖掘/内容检索	IJCIS	International Journal of Cooperative Information Systems	Journal	C	World Scientific	http://dblp.uni-trier.de/db/journals/ijcis/
软件工程/系统软件/程序设计语言	TPLP	Theory and Practice of Logic Programming	Journal	C	Cambridge University Press	http://dblp.uni-trier.de/db/journals/tplp/
软件工程/系统软件/程序设计语言	PACM PL	Proceedings of the ACM on Programming Languages	Journal	C	ACM	https://dblp.org/db/journals/pacmpl/index.html
计算机图形学与多媒体	MS	Multimedia Systems	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/mms/
计算机图形学与多媒体	MTA	Multimedia Tools and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/mta/
交叉/综合/新兴	TCSS	IEEE Transactions on Computational Social Systems	Journal	C	IEEE 	https://dblp.org/db/journals/tcss/index.html
人工智能		Applied Intelligence	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/apin/
计算机科学理论	SIDMA	SIAM Journal on Discrete Mathematics	Journal	C	SIAM	http://dblp.uni-trier.de/db/journals/siamdm/
数据库/数据挖掘/内容检索	IJGIS	International Journal of Geographical Information Science	Journal	C	Taylor & Francis	http://dblp.uni-trier.de/db/journals/gis/
数据库/数据挖掘/内容检索	IJIS	International Journal of Intelligent Systems	Journal	C	Wiley	http://dblp.uni-trier.de/db/journals/ijis/
计算机图形学与多媒体	SIGPRO	Signal Processing	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/sigpro/
计算机图形学与多媒体	IMAGE	Signal Processing: Image Communication	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/spic/
交叉/综合/新兴		IEEE Transactions on Reliability	Journal	C	IEEE 	https://dblp.org/db/journals/tr/index.html
人工智能	AIM	Artificial Intelligence in Medicine	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/artmed/
人工智能		Artificial Life	Journal	C	MIT Press	http://dblp.uni-trier.de/db/journals/alife/
人工智能		Computational Intelligence	Journal	C	Wiley	http://dblp.uni-trier.de/db/journals/ci/
人工智能		Computer Speech & Language	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/csl/
计算机科学理论		Theory of Computing Systems	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/mst/
数据库/数据挖掘/内容检索	IJKM	International Journal of Knowledge Management	Journal	C	IGI	http://dblp.uni-trier.de/db/journals/ijkm/
数据库/数据挖掘/内容检索	IJSWIS	International Journal on Semantic Web and Information Systems	Journal	C	IGI	http://dblp.uni-trier.de/db/journals/ijswis/
数据库/数据挖掘/内容检索	JCIS	Journal of Computer Information Systems	Journal	C	IACIS	http://dblp.uni-trier.de/db/journals/jcis/
计算机图形学与多媒体	TVC	The Visual Computer	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/vc/
计算机图形学与多媒体	CVMJ	Computational Visual Media	Journal	C	Tsinghua University; Springer	https://dblp.org/db/journals/cvm/index.html
人工智能		Connection Science	Journal	C	Taylor & Francis	http://dblp.uni-trier.de/db/journals/connection/
人工智能	DSS	Decision Support Systems	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/dss/
数据库/数据挖掘/内容检索	JDM	Journal of Database Management	Journal	C	IGI-Global	http://dblp.uni-trier.de/db/journals/jdm/
数据库/数据挖掘/内容检索	JGITM	Journal of Global Information Technology Management	Journal	C	Ivy League Publishing	https://dblp.org/db/journals/jgim/index.html
人工智能	EAAI	Engineering Applications of Artificial Intelligence	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/eaai/
数据库/数据挖掘/内容检索	JIIS	Journal of Intelligent Information Systems	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/jiis/
数据库/数据挖掘/内容检索	JSIS	The Journal of Strategic Information Systems	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/jsis/
数据库/数据挖掘/内容检索	DSE	Data Science and Engineering	Journal	C	CCF	https://dblp.org/db/journals/dase/index.html
人工智能		Expert Systems	Journal	C	Blackwell /Wiley	http://dblp.uni-trier.de/db/journals/es/
人工智能	ESWA	Expert Systems with Applications	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/eswa/
人工智能		Fuzzy Sets and Systems	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/fss/
人工智能	TG	IEEE Transactions on Games	Journal	C	IEEE	http://dblp.uni-trier.de/db/journals/tciaig/
人工智能	IET-CVI	IET Computer Vision	Journal	C	IET	https://dblp.org/db/journals/iet-cvi/index.html
人工智能		IET Signal Processing	Journal	C	IET	https://dblp.org/db/journals/iet-spr/index.html
人工智能	IVC	Image and Vision Computing	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/ivc/
人工智能	IDA	Intelligent Data Analysis	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/ida/
人工智能	IJCIA	International Journal of Computational Intelligence and Applications	Journal	C	World Scientific	http://dblp.uni-trier.de/db/journals/ijcia/
人工智能	IJIS	International Journal of Intelligent Systems	Journal	C	Wiley	http://dblp.uni-trier.de/db/journals/ijis/
人工智能	IJNS	International Journal of Neural Systems	Journal	C	World Scientific	http://dblp.uni-trier.de/db/journals/ijns/
人工智能	IJPRAI	International Journal of Pattern Recognition and Artificial Intelligence	Journal	C	World Scientific	http://dblp.uni-trier.de/db/journals/ijprai/
人工智能	IJUFKS	International Journal of Uncertainty,Fuzziness and Knowledge-Based Systems	Journal	C	World Scientific	https://dblp.uni-trier.de/db/journals/ijufks/
人工智能	IJDAR	International Journal on Document Analysis and Recognition	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/ijdar/
人工智能	JETAI	Journal of Experimental and Theoretical Artificial Intelligence	Journal	C	Taylor & Francis	http://dblp.uni-trier.de/db/journals/jetai/
人工智能	KBS	Knowledge-Based Systems	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/kbs/
人工智能		Machine Translation	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/mt/
人工智能		Machine Vision and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/mva/
人工智能		Natural Computing	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/nc/
人工智能	NLE	Natural Language Engineering	Journal	C	Cambridge University	http://dblp.uni-trier.de/db/journals/nle/
人工智能	NCA	Neural Computing and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/nca/
人工智能	NPL	Neural Processing Letters	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/npl/
人工智能		Neurocomputing	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/ijon/
人工智能	PAA	Pattern Analysis and Applications	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/paa/
人工智能	PRL	Pattern Recognition Letters	Journal	C	Elsevier	http://dblp.uni-trier.de/db/journals/prl/
人工智能		Soft Computing	Journal	C	Springer	http://dblp.uni-trier.de/db/journals/soco/
人工智能	WI	Web Intelligence	Journal	C	IOS Press	http://dblp.uni-trier.de/db/journals/wias/
人工智能	TIIS	ACM Transactions on Interactive Intelligent Systems	Journal	C	ACM	https://dblp.org/db/journals/tiis/index.html
